﻿Stedtype;StedID;Stedtekst;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Medie;Vandområde;Dato;Måling nr;Undersøgelsestype;Teknisk anvisning;Dataejer;Link;Målested navn;Målested GeoZone;Målested, x-koordinat;Målested, y-koordinat;Feltmåling nr;Startdato;Dybde;Parameter;Resultat-attribut;Resultat;Enhed;Kvalitetsmærke
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;21-09-2015;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f7c37170-25d0-49e0-b00e-e653ef2c7f67;FRB1696;32;689172;6207567;1;21-09-2015 08:20:00 +02:00;;Temperatur; =;14,8;grader C;2
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;30-09-2008;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/8613ca49-9ed9-4908-a2d3-f2b6ad6dae0e;FRB1696;32;689172;6207567;1;30-09-2008 10:05:00 +02:00;;Temperatur; =;19;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;24-03-2004;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/be38e2d0-41ad-470a-a2f7-b094f10366fd;FRB1696;32;689172;6207567;1;24-03-2004 09:40:00 +01:00;;Oxygen indhold; =;12;mg/l;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;21-11-2001;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b63b5fa0-78ad-48b0-aa89-b73c80a430b8;FRB1696;32;689172;6207567;1;21-11-2001 10:20:00 +01:00;;Temperatur; =;4,8;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;13-11-2014;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/050869aa-9165-4144-b379-6ca119483ae0;FRB1696;32;689172;6207567;1;13-11-2014 10:35:00 +01:00;;pH; =;8,1;pH;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;29-12-1998;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/2d4199c6-eff9-4526-ad30-dc87deb60328;FRB1696;32;689172;6207567;1;29-12-1998 08:33:00 +01:00;;Oxygen indhold; =;13,5;mg/l;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;13-06-1990;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/09902c64-d7f1-4364-972f-8b2519c34692;FRB1696;32;689172;6207567;1;13-06-1990 09:10:00 +02:00;;Temperatur; =;19,3;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;04-12-2002;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a8b9dd6e-761c-45b9-8642-8acab82abeb5;FRB1696;32;689172;6207567;1;04-12-2002 09:12:00 +01:00;;Oxygenmætning; =;96;pct;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;29-01-2008;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/32363853-62eb-46be-a9d9-a43541faccc4;FRB1696;32;689172;6207567;1;29-01-2008 10:15:00 +01:00;;Temperatur; =;6,5;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;08-09-2004;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b97c50d2-9b35-4b1d-a9ef-28df0e46592e;FRB1696;32;689172;6207567;1;08-09-2004 10:30:00 +02:00;;Oxygenmætning; =;103;pct;3
