Vandportalen - www.vandportalen.dk
Lokalitet:;490081 Arrenakke å, sv for Skovbjerggård
Tidsserie:;Vandføring
Drives af WSP
Dataperiode:;01-01-1917 00:00 - 06-11-2024 00:59 ( UTC +01:00:00 )
ks mrk.:;0= ikke-korrigerede data (rådata)
;1= data udtyndet for outliers
;2= kvalitetskontrolleret data
Udtræksdato: ;29-10-2024 12:38

WSP og dataleverandører til Vandportalen kan ikke drages til ansvar for målingernes rigtighed.

Dato (DK normaltid);Vandføring (l/s);ks mrk.
04-07-2024 04:00;12.168;0
04-07-2024 04:15;12.376;0
04-07-2024 04:30;13.373;0
04-07-2024 04:45;13.238;0
04-07-2024 05:00;12.848;0
04-07-2024 05:15;12.433;0
04-07-2024 05:30;16.028;0
04-07-2024 05:45;11.911;0
04-07-2024 06:00;13.244;0
04-07-2024 06:15;12.054;0
04-07-2024 06:30;13.240;0
04-07-2024 06:45;13.610;0
04-07-2024 07:00;13.719;0
04-07-2024 07:15;13.926;0
04-07-2024 07:30;11.497;0
04-07-2024 07:45;11.926;0
04-07-2024 08:00;12.339;0
04-07-2024 08:15;12.330;0
04-07-2024 08:30;12.969;0
04-07-2024 08:45;12.869;0
04-07-2024 09:00;12.524;0
04-07-2024 09:15;12.479;0
04-07-2024 09:30;14.445;0
04-07-2024 09:45;13.248;0
04-07-2024 10:00;12.655;0
04-07-2024 10:15;11.885;0
04-07-2024 10:30;14.016;0
04-07-2024 10:45;10.237;0
04-07-2024 11:00;11.985;0
04-07-2024 11:15;12.423;0
04-07-2024 11:30;12.998;0
04-07-2024 11:45;8.658;0
04-07-2024 12:00;11.823;0
04-07-2024 12:15;18.701;0
04-07-2024 12:30;21.482;0
04-07-2024 12:45;21.029;0
04-07-2024 13:00;21.275;0
04-07-2024 13:15;22.554;0
04-07-2024 13:30;21.095;0
04-07-2024 13:45;20.865;0
04-07-2024 14:00;21.105;0
04-07-2024 14:15;21.401;0
04-07-2024 14:30;20.762;0
04-07-2024 14:45;19.929;0
04-07-2024 15:00;19.964;0
04-07-2024 15:15;19.543;0
04-07-2024 15:30;20.331;0
04-07-2024 15:45;19.790;0
04-07-2024 16:00;19.635;0
04-07-2024 16:15;18.693;0
04-07-2024 16:30;19.245;0
04-07-2024 16:45;21.735;0
04-07-2024 17:00;19.546;0
04-07-2024 17:15;18.891;0
04-07-2024 17:30;18.306;0
04-07-2024 17:45;16.500;0
04-07-2024 18:00;17.745;0
04-07-2024 18:15;19.958;0
04-07-2024 18:30;17.501;0
04-07-2024 18:45;17.294;0
04-07-2024 19:00;17.808;0
04-07-2024 19:15;18.852;0
04-07-2024 19:30;8.189;0
04-07-2024 19:45;16.586;0
04-07-2024 20:00;14.768;0
04-07-2024 20:15;-11.063;0
04-07-2024 20:30;12.668;0
04-07-2024 20:45;-20.652;0
04-07-2024 21:00;-23.106;0
04-07-2024 21:15;-3.344;0
04-07-2024 21:30;10.005;0
04-07-2024 21:45;16.716;0
04-07-2024 22:00;14.898;0
04-07-2024 22:15;14.698;0
04-07-2024 22:30;15.179;0
04-07-2024 22:45;15.365;0
04-07-2024 23:00;21.197;0
04-07-2024 23:15;16.485;0
04-07-2024 23:30;11.720;0
04-07-2024 23:45;19.749;0
05-07-2024 00:00;17.421;0
05-07-2024 00:15;14.245;0
05-07-2024 00:30;13.267;0
05-07-2024 00:45;13.562;0
05-07-2024 01:00;16.135;0
05-07-2024 01:15;12.698;0
05-07-2024 01:30;15.855;0
05-07-2024 01:45;-1.927;0
05-07-2024 02:00;-5.620;0
05-07-2024 02:15;12.705;0
05-07-2024 02:30;8.131;0
05-07-2024 02:45;12.643;0
05-07-2024 03:00;13.421;0
05-07-2024 03:15;-5.306;0
05-07-2024 03:30;7.357;0
05-07-2024 03:45;-16.879;0
05-07-2024 04:00;6.606;0
05-07-2024 04:15;-22.410;0
05-07-2024 04:30;11.548;0
05-07-2024 04:45;8.455;0
05-07-2024 05:00;14.910;0
05-07-2024 05:15;9.260;0
05-07-2024 05:30;-15.540;0
05-07-2024 05:45;-22.804;0
05-07-2024 06:00;-17.663;0
05-07-2024 06:15;1.590;0
05-07-2024 06:30;-23.033;0
05-07-2024 06:45;-13.013;0
05-07-2024 07:00;-21.575;0
05-07-2024 07:15;-36.174;0
05-07-2024 07:30;-15.456;0
05-07-2024 07:45;-22.613;0
05-07-2024 08:00;-10.180;0
05-07-2024 08:15;-21.637;0
05-07-2024 08:30;-3.515;0
05-07-2024 08:45;-17.223;0
05-07-2024 09:00;-25.311;0
05-07-2024 09:15;-24.182;0
05-07-2024 09:30;-2.268;0
05-07-2024 09:45;4.084;0
05-07-2024 10:00;4.498;0
05-07-2024 10:15;-4.675;0
05-07-2024 10:30;-29.835;0
05-07-2024 10:45;8.676;0
05-07-2024 11:00;1.092;0
05-07-2024 11:15;8.820;0
05-07-2024 11:30;6.096;0
05-07-2024 11:45;16.031;0
05-07-2024 12:00;14.699;0
05-07-2024 12:15;10.280;0
05-07-2024 12:30;12.294;0
05-07-2024 12:45;18.561;0
05-07-2024 13:00;14.472;0
05-07-2024 13:15;11.797;0
05-07-2024 13:30;12.943;0
05-07-2024 13:45;14.683;0
05-07-2024 14:00;15.777;0
05-07-2024 14:15;15.402;0
05-07-2024 14:30;14.416;0
05-07-2024 14:45;6.645;0
05-07-2024 15:00;1.773;0
05-07-2024 15:15;0.000;0
05-07-2024 15:30;18.379;0
05-07-2024 15:45;19.216;0
05-07-2024 16:00;18.879;0
05-07-2024 16:15;20.807;0
05-07-2024 16:30;19.093;0
05-07-2024 16:45;18.567;0
05-07-2024 17:00;19.686;0
05-07-2024 17:15;19.090;0
05-07-2024 17:30;19.355;0
05-07-2024 17:45;20.301;0
05-07-2024 18:00;18.747;0
05-07-2024 18:15;18.734;0
05-07-2024 18:30;18.564;0
05-07-2024 18:45;17.880;0
05-07-2024 19:00;18.383;0
05-07-2024 19:15;17.724;0
05-07-2024 19:30;18.081;0
05-07-2024 19:45;18.895;0
05-07-2024 20:00;17.388;0
05-07-2024 20:15;17.844;0
05-07-2024 20:30;18.049;0
05-07-2024 20:45;17.918;0
05-07-2024 21:00;18.336;0
05-07-2024 21:15;17.648;0
05-07-2024 21:30;17.553;0
05-07-2024 21:45;17.565;0
05-07-2024 22:00;17.847;0
05-07-2024 22:15;18.373;0
05-07-2024 22:30;17.271;0
05-07-2024 22:45;17.135;0
05-07-2024 23:00;16.383;0
05-07-2024 23:15;16.668;0
05-07-2024 23:30;16.972;0
05-07-2024 23:45;17.147;0
06-07-2024 00:00;13.999;0
06-07-2024 00:15;17.168;0
06-07-2024 00:30;16.661;0
06-07-2024 00:45;16.596;0
06-07-2024 01:00;20.722;0
06-07-2024 01:15;17.422;0
06-07-2024 01:30;16.900;0
06-07-2024 01:45;20.677;0
06-07-2024 02:00;16.813;0
06-07-2024 02:15;16.934;0
06-07-2024 02:30;17.923;0
06-07-2024 02:45;14.609;0
06-07-2024 03:00;16.972;0
06-07-2024 03:15;16.082;0
06-07-2024 03:30;14.276;0
06-07-2024 03:45;16.902;0
06-07-2024 04:00;16.926;0
06-07-2024 04:15;16.546;0
06-07-2024 04:30;16.848;0
06-07-2024 04:45;12.472;0
06-07-2024 05:00;13.306;0
06-07-2024 05:15;16.857;0
06-07-2024 05:30;14.436;0
06-07-2024 05:45;10.733;0
06-07-2024 06:00;16.624;0
06-07-2024 06:15;17.105;0
06-07-2024 06:30;16.176;0
06-07-2024 06:45;17.708;0
06-07-2024 07:00;17.536;0
06-07-2024 07:15;6.576;0
06-07-2024 07:30;11.908;0
06-07-2024 07:45;12.821;0
06-07-2024 08:00;19.210;0
06-07-2024 08:15;9.454;0
06-07-2024 08:30;16.109;0
06-07-2024 08:45;18.185;0
06-07-2024 09:00;14.879;0
06-07-2024 09:15;14.620;0
06-07-2024 09:30;-23.533;0
06-07-2024 09:45;17.309;0
06-07-2024 10:00;16.415;0
06-07-2024 10:15;17.510;0
06-07-2024 10:30;17.353;0
06-07-2024 10:45;16.203;0
06-07-2024 11:00;16.052;0
06-07-2024 11:15;15.198;0
06-07-2024 11:30;18.285;0
06-07-2024 11:45;18.893;0
06-07-2024 12:00;19.815;0
06-07-2024 12:15;20.150;0
06-07-2024 12:30;21.012;0
06-07-2024 12:45;20.526;0
06-07-2024 13:00;20.403;0
06-07-2024 13:15;21.046;0
06-07-2024 13:30;20.999;0
06-07-2024 13:45;20.632;0
06-07-2024 14:00;21.414;0
06-07-2024 14:15;21.257;0
06-07-2024 14:30;21.005;0
06-07-2024 14:45;20.816;0
06-07-2024 15:00;20.258;0
06-07-2024 15:15;20.734;0
06-07-2024 15:30;19.686;0
06-07-2024 15:45;20.429;0
06-07-2024 16:00;20.552;0
06-07-2024 16:15;20.100;0
06-07-2024 16:30;19.410;0
06-07-2024 16:45;20.320;0
06-07-2024 17:00;19.162;0
06-07-2024 17:15;20.649;0
06-07-2024 17:30;26.529;0
06-07-2024 17:45;19.694;0
06-07-2024 18:00;25.514;0
06-07-2024 18:15;21.016;0
06-07-2024 18:30;17.203;0
06-07-2024 18:45;19.120;0
06-07-2024 19:00;19.456;0
06-07-2024 19:15;19.517;0
06-07-2024 19:30;19.776;0
06-07-2024 19:45;18.976;0
06-07-2024 20:00;19.276;0
06-07-2024 20:15;19.821;0
06-07-2024 20:30;19.784;0
06-07-2024 20:45;20.168;0
06-07-2024 21:00;20.284;0
06-07-2024 21:15;20.724;0
06-07-2024 21:30;20.622;0
06-07-2024 21:45;20.734;0
06-07-2024 22:00;20.222;0
06-07-2024 22:15;19.857;0
06-07-2024 22:30;20.615;0
06-07-2024 22:45;20.467;0
06-07-2024 23:00;20.137;0
06-07-2024 23:15;20.602;0
06-07-2024 23:30;19.900;0
06-07-2024 23:45;19.449;0
07-07-2024 00:00;19.616;0
07-07-2024 00:15;21.066;0
07-07-2024 00:30;20.808;0
07-07-2024 00:45;18.797;0
07-07-2024 01:00;19.546;0
07-07-2024 01:15;19.462;0
07-07-2024 01:30;19.373;0
07-07-2024 01:45;19.621;0
07-07-2024 02:00;19.528;0
07-07-2024 02:15;19.366;0
07-07-2024 02:30;19.133;0
07-07-2024 02:45;19.821;0
07-07-2024 03:00;19.783;0
07-07-2024 03:15;19.130;0
07-07-2024 03:30;19.067;0
07-07-2024 03:45;20.575;0
07-07-2024 04:00;18.621;0
07-07-2024 04:15;20.026;0
07-07-2024 04:30;22.078;0
07-07-2024 04:45;18.540;0
07-07-2024 05:00;18.329;0
07-07-2024 05:15;19.858;0
07-07-2024 05:30;18.975;0
07-07-2024 05:45;18.594;0
07-07-2024 06:00;18.778;0
07-07-2024 06:15;19.170;0
07-07-2024 06:30;18.941;0
07-07-2024 06:45;17.624;0
07-07-2024 07:00;22.925;0
07-07-2024 07:15;18.680;0
07-07-2024 07:30;19.172;0
07-07-2024 07:45;20.070;0
07-07-2024 08:00;17.087;0
07-07-2024 08:15;19.533;0
07-07-2024 08:30;20.739;0
07-07-2024 08:45;17.830;0
07-07-2024 09:00;17.653;0
07-07-2024 09:15;15.667;0
07-07-2024 09:30;17.635;0
07-07-2024 09:45;18.445;0
07-07-2024 10:00;18.177;0
07-07-2024 10:15;17.782;0
07-07-2024 10:30;17.138;0
07-07-2024 10:45;18.068;0
07-07-2024 11:00;17.159;0
07-07-2024 11:15;17.836;0
07-07-2024 11:30;15.730;0
07-07-2024 11:45;17.196;0
07-07-2024 12:00;16.871;0
07-07-2024 12:15;17.682;0
07-07-2024 12:30;14.610;0
07-07-2024 12:45;17.320;0
07-07-2024 13:00;17.866;0
07-07-2024 13:15;18.118;0
07-07-2024 13:30;-3.762;0
07-07-2024 13:45;16.471;0
07-07-2024 14:00;12.370;0
07-07-2024 14:15;11.945;0
07-07-2024 14:30;15.685;0
07-07-2024 14:45;15.937;0
07-07-2024 15:00;16.989;0
07-07-2024 15:15;17.163;0
07-07-2024 15:30;17.631;0
07-07-2024 15:45;18.222;0
07-07-2024 16:00;17.140;0
07-07-2024 16:15;17.148;0
07-07-2024 16:30;17.067;0
07-07-2024 16:45;18.004;0
07-07-2024 17:00;15.929;0
07-07-2024 17:15;15.956;0
07-07-2024 17:30;16.005;0
07-07-2024 17:45;16.096;0
07-07-2024 18:00;16.679;0
07-07-2024 18:15;16.711;0
07-07-2024 18:30;17.071;0
07-07-2024 18:45;19.910;0
07-07-2024 19:00;17.249;0
07-07-2024 19:15;17.430;0
07-07-2024 19:30;17.392;0
07-07-2024 19:45;17.228;0
07-07-2024 20:00;17.096;0
07-07-2024 20:15;16.853;0
07-07-2024 20:30;17.449;0
07-07-2024 20:45;16.478;0
07-07-2024 21:00;17.567;0
07-07-2024 21:15;15.210;0
07-07-2024 21:30;16.860;0
07-07-2024 21:45;17.705;0
07-07-2024 22:00;16.769;0
07-07-2024 22:15;16.921;0
07-07-2024 22:30;15.158;0
07-07-2024 22:45;14.678;0
07-07-2024 23:00;16.881;0
07-07-2024 23:15;15.993;0
07-07-2024 23:30;17.631;0
07-07-2024 23:45;19.307;0
08-07-2024 00:00;17.154;0
08-07-2024 00:15;16.014;0
08-07-2024 00:30;16.891;0
08-07-2024 00:45;18.840;0
08-07-2024 01:00;15.547;0
08-07-2024 01:15;16.580;0
08-07-2024 01:30;16.677;0
08-07-2024 01:45;17.001;0
08-07-2024 02:00;16.329;0
08-07-2024 02:15;17.929;0
08-07-2024 02:30;17.376;0
08-07-2024 02:45;10.948;0
08-07-2024 03:00;15.513;0
08-07-2024 03:15;17.526;0
08-07-2024 03:30;16.762;0
08-07-2024 03:45;18.016;0
08-07-2024 04:00;16.264;0
08-07-2024 04:15;17.067;0
08-07-2024 04:30;16.915;0
08-07-2024 04:45;17.515;0
08-07-2024 05:00;16.212;0
08-07-2024 05:15;17.974;0
08-07-2024 05:30;16.566;0
08-07-2024 05:45;17.715;0
08-07-2024 06:00;16.078;0
08-07-2024 06:15;18.376;0
08-07-2024 06:30;16.484;0
08-07-2024 06:45;17.206;0
08-07-2024 07:00;16.694;0
08-07-2024 07:15;16.826;0
08-07-2024 07:30;17.578;0
08-07-2024 07:45;17.293;0
08-07-2024 08:00;17.142;0
08-07-2024 08:15;16.824;0
08-07-2024 08:30;17.373;0
08-07-2024 08:45;17.223;0
08-07-2024 09:00;18.359;0
08-07-2024 09:15;17.265;0
08-07-2024 09:30;18.184;0
08-07-2024 09:45;14.112;0
08-07-2024 10:00;16.862;0
08-07-2024 10:15;16.882;0
08-07-2024 10:30;17.392;0
08-07-2024 10:45;16.689;0
08-07-2024 11:00;18.167;0
08-07-2024 11:15;12.131;0
08-07-2024 11:30;20.388;0
08-07-2024 11:45;17.841;0
08-07-2024 12:00;16.460;0
08-07-2024 12:15;17.538;0
08-07-2024 12:30;16.556;0
08-07-2024 12:45;18.741;0
08-07-2024 13:00;16.253;0
08-07-2024 13:15;13.888;0
08-07-2024 13:30;17.404;0
08-07-2024 13:45;16.151;0
08-07-2024 14:00;17.937;0
08-07-2024 14:15;15.437;0
08-07-2024 14:30;14.588;0
08-07-2024 14:45;22.043;0
08-07-2024 15:00;18.791;0
08-07-2024 15:15;17.923;0
08-07-2024 15:30;18.733;0
08-07-2024 15:45;15.374;0
08-07-2024 16:00;16.087;0
08-07-2024 16:15;19.262;0
08-07-2024 16:30;15.865;0
08-07-2024 16:45;22.887;0
08-07-2024 17:00;14.883;0
08-07-2024 17:15;21.290;0
08-07-2024 17:30;-12.147;0
08-07-2024 17:45;12.988;0
08-07-2024 18:00;17.930;0
08-07-2024 18:15;13.681;0
08-07-2024 18:30;14.145;0
08-07-2024 18:45;18.839;0
08-07-2024 19:00;15.666;0
08-07-2024 19:15;12.737;0
08-07-2024 19:30;19.593;0
08-07-2024 19:45;8.980;0
08-07-2024 20:00;6.745;0
08-07-2024 20:15;8.371;0
08-07-2024 20:30;24.499;0
08-07-2024 20:45;16.975;0
08-07-2024 21:00;17.115;0
08-07-2024 21:15;15.105;0
08-07-2024 21:30;15.570;0
08-07-2024 21:45;14.527;0
08-07-2024 22:00;12.119;0
08-07-2024 22:15;11.861;0
08-07-2024 22:30;6.364;0
08-07-2024 22:45;-4.702;0
08-07-2024 23:00;-4.252;0
08-07-2024 23:15;2.294;0
08-07-2024 23:30;-5.804;0
08-07-2024 23:45;-39.325;0
09-07-2024 00:00;3.295;0
09-07-2024 00:15;16.755;0
09-07-2024 00:30;-2.805;0
09-07-2024 00:45;9.432;0
09-07-2024 01:00;12.350;0
09-07-2024 01:15;-10.060;0
09-07-2024 01:30;9.556;0
09-07-2024 01:45;7.169;0
09-07-2024 02:00;15.334;0
09-07-2024 02:15;10.550;0
09-07-2024 02:30;-5.044;0
09-07-2024 02:45;-2.082;0
09-07-2024 03:00;-8.156;0
09-07-2024 03:15;4.520;0
09-07-2024 03:30;-51.143;0
09-07-2024 03:45;5.898;0
09-07-2024 04:00;-30.725;0
09-07-2024 04:15;-16.276;0
09-07-2024 04:30;-5.154;0
09-07-2024 04:45;-38.620;0
09-07-2024 05:00;11.807;0
09-07-2024 05:15;-10.113;0
09-07-2024 05:30;-9.817;0
09-07-2024 05:45;-25.642;0
09-07-2024 06:00;6.952;0
09-07-2024 06:15;-36.741;0
09-07-2024 06:30;-27.515;0
09-07-2024 06:45;-18.253;0
09-07-2024 07:00;-34.193;0
09-07-2024 07:15;-42.483;0
09-07-2024 07:30;2.107;0
09-07-2024 07:45;-19.232;0
09-07-2024 08:00;-58.796;0
09-07-2024 08:15;11.543;0
09-07-2024 08:30;19.418;0
09-07-2024 08:45;10.856;0
09-07-2024 09:00;-4.751;0
09-07-2024 09:15;-17.055;0
09-07-2024 09:30;9.883;0
09-07-2024 09:45;-11.615;0
09-07-2024 10:00;10.260;0
09-07-2024 10:15;-15.962;0
09-07-2024 10:30;-14.901;0
09-07-2024 10:45;13.582;0
09-07-2024 11:00;14.537;0
09-07-2024 11:15;17.545;0
09-07-2024 11:30;-2.002;0
09-07-2024 11:45;-4.034;0
09-07-2024 12:00;10.203;0
09-07-2024 12:15;-11.475;0
09-07-2024 12:30;-13.307;0
09-07-2024 12:45;17.015;0
09-07-2024 13:00;10.490;0
09-07-2024 13:15;14.959;0
09-07-2024 13:30;9.589;0
09-07-2024 13:45;15.445;0
09-07-2024 14:00;18.138;0
09-07-2024 14:15;12.566;0
09-07-2024 14:30;16.960;0
09-07-2024 14:45;12.569;0
09-07-2024 15:00;16.068;0
09-07-2024 15:15;12.132;0
09-07-2024 15:30;12.281;0
09-07-2024 15:45;26.706;0
09-07-2024 16:00;14.447;0
09-07-2024 16:15;14.453;0
09-07-2024 16:30;13.677;0
09-07-2024 16:45;16.878;0
09-07-2024 17:00;12.728;0
09-07-2024 17:15;13.500;0
09-07-2024 17:30;13.872;0
09-07-2024 17:45;11.981;0
09-07-2024 18:00;16.778;0
09-07-2024 18:15;13.309;0
09-07-2024 18:30;17.342;0
09-07-2024 18:45;18.395;0
09-07-2024 19:00;15.930;0
09-07-2024 19:15;14.545;0
09-07-2024 19:30;13.449;0
09-07-2024 19:45;15.948;0
09-07-2024 20:00;13.948;0
09-07-2024 20:15;13.009;0
09-07-2024 20:30;16.571;0
09-07-2024 20:45;12.777;0
09-07-2024 21:00;12.816;0
09-07-2024 21:15;13.219;0
09-07-2024 21:30;13.497;0
09-07-2024 21:45;10.820;0
09-07-2024 22:00;12.806;0
09-07-2024 22:15;13.213;0
09-07-2024 22:30;13.789;0
09-07-2024 22:45;18.801;0
09-07-2024 23:00;11.715;0
09-07-2024 23:15;14.957;0
09-07-2024 23:30;12.172;0
09-07-2024 23:45;12.085;0
10-07-2024 00:00;14.495;0
10-07-2024 00:15;13.134;0
10-07-2024 00:30;13.716;0
10-07-2024 00:45;10.353;0
10-07-2024 01:00;13.711;0
10-07-2024 01:15;15.171;0
10-07-2024 01:30;16.769;0
10-07-2024 01:45;12.578;0
10-07-2024 02:00;11.004;0
10-07-2024 02:15;12.720;0
10-07-2024 02:30;12.215;0
10-07-2024 02:45;14.941;0
10-07-2024 03:00;14.182;0
10-07-2024 03:15;13.591;0
10-07-2024 03:30;13.037;0
10-07-2024 03:45;-11.367;0
10-07-2024 04:00;-14.212;0
10-07-2024 04:15;5.900;0
10-07-2024 04:30;12.189;0
10-07-2024 04:45;11.365;0
10-07-2024 05:00;-1.303;0
10-07-2024 05:15;17.773;0
10-07-2024 05:30;4.457;0
10-07-2024 05:45;13.543;0
10-07-2024 06:00;4.827;0
10-07-2024 06:15;14.927;0
10-07-2024 06:30;-6.257;0
10-07-2024 06:45;-16.042;0
10-07-2024 07:00;10.017;0
10-07-2024 07:15;7.261;0
10-07-2024 07:30;1.297;0
10-07-2024 07:45;11.549;0
10-07-2024 08:00;10.599;0
10-07-2024 08:15;3.498;0
10-07-2024 08:30;15.404;0
10-07-2024 08:45;12.992;0
10-07-2024 09:00;14.515;0
10-07-2024 09:15;12.656;0
10-07-2024 09:30;15.399;0
10-07-2024 09:45;13.182;0
10-07-2024 10:00;4.589;0
10-07-2024 10:15;15.992;0
10-07-2024 10:30;10.858;0
10-07-2024 10:45;9.802;0
10-07-2024 11:00;6.371;0
10-07-2024 11:15;13.103;0
10-07-2024 11:30;15.093;0
10-07-2024 11:45;13.470;0
10-07-2024 12:00;13.833;0
10-07-2024 12:15;14.512;0
10-07-2024 12:30;13.637;0
10-07-2024 12:45;14.474;0
10-07-2024 13:00;14.090;0
10-07-2024 13:15;13.950;0
10-07-2024 13:30;14.187;0
10-07-2024 13:45;13.654;0
10-07-2024 14:00;13.291;0
10-07-2024 14:15;15.835;0
10-07-2024 14:30;7.426;0
10-07-2024 14:45;16.985;0
10-07-2024 15:00;19.180;0
10-07-2024 15:15;-16.218;0
10-07-2024 15:30;3.322;0
10-07-2024 15:45;6.492;0
10-07-2024 16:00;17.997;0
10-07-2024 16:15;22.377;0
10-07-2024 16:30;19.734;0
10-07-2024 16:45;14.589;0
10-07-2024 17:00;19.415;0
10-07-2024 17:15;18.463;0
10-07-2024 17:30;16.225;0
10-07-2024 17:45;16.932;0
10-07-2024 18:00;26.348;0
10-07-2024 18:15;14.941;0
10-07-2024 18:30;16.105;0
10-07-2024 18:45;21.418;0
10-07-2024 19:00;11.666;0
10-07-2024 19:15;10.041;0
10-07-2024 19:30;17.810;0
10-07-2024 19:45;7.518;0
10-07-2024 20:00;10.803;0
10-07-2024 20:15;12.524;0
10-07-2024 20:30;18.166;0
10-07-2024 20:45;-11.406;0
10-07-2024 21:00;18.606;0
10-07-2024 21:15;1.415;0
10-07-2024 21:30;20.036;0
10-07-2024 21:45;-8.573;0
10-07-2024 22:00;5.549;0
10-07-2024 22:15;-2.788;0
10-07-2024 22:30;11.498;0
10-07-2024 22:45;-12.720;0
10-07-2024 23:00;10.795;0
10-07-2024 23:15;14.728;0
10-07-2024 23:30;-2.656;0
10-07-2024 23:45;12.942;0
11-07-2024 00:00;12.705;0
11-07-2024 00:15;13.458;0
11-07-2024 00:30;15.498;0
11-07-2024 00:45;3.709;0
11-07-2024 01:00;8.479;0
11-07-2024 01:15;1.890;0
11-07-2024 01:30;4.826;0
11-07-2024 01:45;1.932;0
11-07-2024 02:00;14.440;0
11-07-2024 02:15;-15.448;0
11-07-2024 02:30;2.582;0
11-07-2024 02:45;4.632;0
11-07-2024 03:00;12.802;0
11-07-2024 03:15;3.924;0
11-07-2024 03:30;13.406;0
11-07-2024 03:45;-8.903;0
11-07-2024 04:00;14.836;0
11-07-2024 04:15;13.695;0
11-07-2024 04:30;7.041;0
11-07-2024 04:45;-6.456;0
11-07-2024 05:00;1.785;0
11-07-2024 05:15;23.883;0
11-07-2024 05:30;12.672;0
11-07-2024 05:45;10.584;0
11-07-2024 06:00;12.544;0
11-07-2024 06:15;12.425;0
11-07-2024 06:30;12.464;0
11-07-2024 06:45;12.181;0
11-07-2024 07:00;13.929;0
11-07-2024 07:15;11.810;0
11-07-2024 07:30;10.854;0
11-07-2024 07:45;12.900;0
11-07-2024 08:00;13.509;0
11-07-2024 08:15;15.266;0
11-07-2024 08:30;13.709;0
11-07-2024 08:45;14.344;0
11-07-2024 09:00;13.716;0
11-07-2024 09:15;14.977;0
11-07-2024 09:30;15.692;0
11-07-2024 09:45;14.752;0
11-07-2024 10:00;14.808;0
11-07-2024 10:15;14.818;0
11-07-2024 10:30;15.347;0
11-07-2024 10:45;15.962;0
11-07-2024 11:00;14.739;0
11-07-2024 11:15;16.693;0
11-07-2024 11:30;15.095;0
11-07-2024 11:45;15.227;0
11-07-2024 12:00;15.488;0
11-07-2024 12:15;15.222;0
11-07-2024 12:30;4.410;0
11-07-2024 12:45;12.777;0
11-07-2024 13:00;14.290;0
11-07-2024 13:15;15.885;0
11-07-2024 13:30;15.163;0
11-07-2024 13:45;15.232;0
11-07-2024 14:00;15.449;0
11-07-2024 14:15;17.598;0
11-07-2024 14:30;15.611;0
11-07-2024 14:45;14.643;0
11-07-2024 15:00;14.209;0
11-07-2024 15:15;13.948;0
11-07-2024 15:30;10.533;0
11-07-2024 15:45;15.767;0
11-07-2024 16:00;14.235;0
11-07-2024 16:15;13.778;0
11-07-2024 16:30;15.049;0
11-07-2024 16:45;17.150;0
11-07-2024 17:00;14.042;0
11-07-2024 17:15;13.477;0
11-07-2024 17:30;18.532;0
11-07-2024 17:45;11.361;0
11-07-2024 18:00;15.422;0
11-07-2024 18:15;14.044;0
11-07-2024 18:30;16.334;0
11-07-2024 18:45;21.252;0
11-07-2024 19:00;16.736;0
11-07-2024 19:15;27.161;0
11-07-2024 19:30;18.834;0
11-07-2024 19:45;19.573;0
11-07-2024 20:00;24.413;0
11-07-2024 20:15;13.396;0
11-07-2024 20:30;16.887;0
11-07-2024 20:45;24.508;0
11-07-2024 21:00;17.429;0
11-07-2024 21:15;16.149;0
11-07-2024 21:30;22.645;0
11-07-2024 21:45;5.786;0
11-07-2024 22:00;13.695;0
11-07-2024 22:15;12.397;0
11-07-2024 22:30;15.817;0
11-07-2024 22:45;18.605;0
11-07-2024 23:00;12.111;0
11-07-2024 23:15;13.940;0
11-07-2024 23:30;14.161;0
11-07-2024 23:45;12.679;0
12-07-2024 00:00;12.469;0
12-07-2024 00:15;16.119;0
12-07-2024 00:30;15.348;0
12-07-2024 00:45;17.047;0
12-07-2024 01:00;10.628;0
12-07-2024 01:15;11.339;0
12-07-2024 01:30;13.136;0
12-07-2024 01:45;12.910;0
12-07-2024 02:00;-25.941;0
12-07-2024 02:15;13.537;0
12-07-2024 02:30;9.563;0
12-07-2024 02:45;6.466;0
12-07-2024 03:00;-10.599;0
12-07-2024 03:15;6.127;0
12-07-2024 03:30;1.824;0
12-07-2024 03:45;2.679;0
12-07-2024 04:00;-35.997;0
12-07-2024 04:15;-19.017;0
12-07-2024 04:30;-13.215;0
12-07-2024 04:45;-13.205;0
12-07-2024 05:00;-14.368;0
12-07-2024 05:15;-16.967;0
12-07-2024 05:30;-16.928;0
12-07-2024 05:45;8.626;0
12-07-2024 06:00;-8.087;0
12-07-2024 06:15;-38.370;0
12-07-2024 06:30;-13.621;0
12-07-2024 06:45;16.284;0
12-07-2024 07:00;28.257;0
12-07-2024 07:15;4.603;0
12-07-2024 07:30;17.699;0
12-07-2024 07:45;22.177;0
12-07-2024 08:00;16.611;0
12-07-2024 08:15;-22.537;0
12-07-2024 08:30;-54.800;0
12-07-2024 08:45;-19.776;0
12-07-2024 09:00;-39.228;0
12-07-2024 09:15;-22.306;0
12-07-2024 09:30;-19.287;0
12-07-2024 09:45;-15.796;0
12-07-2024 10:00;-21.011;0
12-07-2024 10:15;-6.448;0
12-07-2024 10:30;-3.880;0
12-07-2024 10:45;2.919;0
12-07-2024 11:00;-26.732;0
12-07-2024 11:15;-13.197;0
12-07-2024 11:30;20.527;0
12-07-2024 11:45;-15.674;0
12-07-2024 12:00;19.110;0
12-07-2024 12:15;7.658;0
