﻿Stedtype;StedID;Stedtekst;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Medie;Vandområde;Dato;Måling nr;Undersøgelsestype;Teknisk anvisning;Dataejer;Link;Målested navn;Målested GeoZone;Målested, x-koordinat;Målested, y-koordinat;Feltmåling Nr;Startdato;Dybde;Parameter;Resultat-attribut;Resultat;Enhed;Kvalitetsmærke
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;03-05-1989;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/0d2acea4-b589-469a-857f-fa232043930d;Aktivitetssted;32;693898;6209574;1;03-05-1989 09:30:00 +02:00;2;Oxygenmætning; =;126;pct;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;04-07-2011;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/2833d3d7-289b-4d5e-a817-3743478dc5a4;Aktivitetssted;32;693898;6209574;1;04-07-2011 11:15:00 +02:00;4;Oxygenmætning; =;88;pct;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;12-09-2022;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c4ad9764-0994-4752-b1ac-32d5d62bdc29;Aktivitetssted;32;693897,9998364563;6209574,003611643;1;12-09-2022 10:00:00 +02:00;0,2;Temperatur;;17,2;grader C;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;17-09-2002;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/bad7c400-7b2f-4389-a7ae-3a1bf4651d62;Aktivitetssted;32;693898;6209574;1;17-09-2002 09:00:00 +02:00;0,2;pH; =;8,6;pH;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;26-04-2011;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/8f770952-6295-4bf8-8d78-bff9c6d0acd6;Aktivitetssted;32;693898;6209574;1;26-04-2011 11:30:00 +02:00;4,4;Temperatur; =;12,2;grader C;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;20-04-2022;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/178e127d-d7f0-47ba-933f-298e4ab6b05a;Aktivitetssted;32;693897,9998364563;6209574,003611643;1;20-04-2022 11:10:00 +02:00;4;Konduktivitet;;56,7;mS/m;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;19-09-1989;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1c9ac868-0be0-4ca3-bc06-098d11bce637;Aktivitetssted;32;693898;6209574;1;19-09-1989 10:15:00 +02:00;1;Oxygen indhold; =;11;mg/l;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;02-08-1978;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a604f7fe-c8f2-4505-b04b-22464d937372;Aktivitetssted;32;693898;6209574;1;02-08-1978 09:00:00 +01:00;4;Oxygen indhold; =;9,4;mg/l;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;03-09-2024;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/81d3ef12-eab3-43b9-a414-e812df75c9a6;49000042;32;693898,0170014185;6209573,957434575;1;03-09-2024 11:44:51 +02:00;0,27;Konduktivitet;;44,1527;mS/m;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;25-10-1988;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/3e89fd93-c885-4e33-82e4-fbce4ce5bce3;Aktivitetssted;32;693898;6209574;1;25-10-1988 09:00:00 +01:00;3;Oxygen indhold; =;9,8;mg/l;2
