﻿Stedtype;StedID;Stedtekst;Referencer;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Medie;Vandområde;Dato;Måling nr;Undersøgelsestype;Teknisk anvisning;Dataejer;Link;Målested navn;Målested GeoZone;Målested, x-koordinat;Målested, y-koordinat;Prøvetagning;Prøve;Prøvetype;Dybde (m);Faktiske dybder (m);Delprøve;Analysefraktion;CASnr;ScKode;Stofparameter;Resultat-attribut;Resultat;Enhed;Detektionsgrænse LD;Kvantifikationsgrænse LQ;Kvalitetsmærke
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;18-07-2011;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b8593436-13a3-4a5d-9264-e388fe44f916;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,46666666666666673;"0,8; 0,4; 0,2";1;Opløst - filtrat fra filtrering;;256;Ortho-phosphat-P; =;0,003;mg/l;9999999;;3
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;11-08-2011;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/8684b0ca-c81e-494d-9e3b-bbadd1c710ab;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,5666666666666667;"1; 0,2; 0,5";1;Total;;53;Alkalinitet,total TA; =;2,3;mmol/l;9999999;;3
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;22-10-2024;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b826dc1d-8a40-4d16-93dc-40283e423835;Aktivitetssted;32;693897,9998364563;6209574,003611643;1;1;Blandingsprøve;0,5666666666666667;"0,2; 0,5; 1";1;Partikelbundet - fra filteret;;40;Glødetab,susp.stof; =;21;mg/l;1;3;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;26-05-2005;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/ac150a8e-9af7-4159-b7c9-10c4176f6dec;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,58;"1,04; 0,5; 0,2";1;Total;;32;Suspenderede stoffer; =;21;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;13-05-2020;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/69c5b5c9-f4ae-4458-b591-9d7ce34157bc;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,4;"0,2; 0,6";1;Total;;5;Konduktivitet; =;58,6;mS/m;1;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;08-03-2006;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/032cd747-6373-4d58-86b3-d4e97c498271;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Enkeltprøve;0,2;0,2;1;Opløst - filtrat fra filtrering;;324;Natrium; =;43;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;02-06-1993;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/ee1d92ce-6038-46d2-9e0a-1809092531fe;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Enkeltprøve;0,2;0,2;1;Total;;1039;Chlorophyl (ukorrigeret); =;580;µg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;03-09-2024;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/20cdb4de-aae1-4ef1-bf64-a088a945ecb3;Aktivitetssted;32;693897,9998364563;6209574,003611643;1;1;Blandingsprøve;0,46666666666666673;"0,2; 0,4; 0,8";1;Opløst - filtrat fra filtrering;;25;Farvetal-Pt; =;18;mg Pt/l;1;3;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;08-12-2005;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/012e8a2c-18f3-4ca5-83fc-d7ea4b60e124;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,9066666666666666;"1,68; 0,84; 0,2";1;Total;;312;Jern; =;0,12;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;28-09-2009;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d20ad8dc-a32d-4d63-a070-dd02a0a2de0e;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,5666666666666667;"1; 0,5; 0,2";1;Opløst - filtrat fra filtrering;;251;Nitrit+nitrat-N;<;0,005;mg/l;9999999;;3
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;11-08-2003;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/887168ad-0e5c-4d55-a9e6-c21604aed000;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,6666666666666666;"1,2; 0,6; 0,2";1;Total;;53;Alkalinitet,total TA; =;2,43;mmol/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;13-01-2016;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/40fe366c-8467-4dff-8453-4bef485f65df;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,1;0,1;1;Total;;253;Nitrogen,total N; =;1,9549872;mg/l;0,01;;1
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;13-06-1979;1;Vandkemi, Sø;Nej;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c0e20da7-34f0-4d82-871f-1aed940b1a69;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Enkeltprøve;0,1;0,1;1;Opløst - filtrat fra filtrering;;262;Phosphor,total PO4; =;0,2;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;26-07-1978;1;Vandkemi, Sø;Nej;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a66e64cc-3efd-42ef-836e-185db505bf3c;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Enkeltprøve;0,1;0,1;1;Total;;5;Konduktivitet; =;55,6;mS/m;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;22-06-2022;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1f137b0c-ddad-4cc3-91da-b335b1b96139;Aktivitetssted;32;693897,9998364563;6209574,003611643;1;1;Blandingsprøve;0,6666666666666666;"0,2; 0,6; 1,2";1;Opløst - filtrat fra filtrering;;329;Silicium; =;1,7;mg/l;0,005;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;03-06-2003;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5dfde1e4-3dba-4d30-aa85-b0f58beb4478;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,8666666666666667;"0,2; 1,6; 0,8";1;Total;;261;Phosphor, total-P; =;0,229;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;17-09-2012;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/cd3a07cb-8270-408f-adaa-37edcb548668;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,46666666666666673;"0,8; 0,4; 0,2";1;Total;;253;Nitrogen,total N; =;2,3019969063;mg/l;0,05;;3
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;14-07-1993;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b3492ac1-e72e-44e6-9d50-a0b20f57d863;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Enkeltprøve;0,2;0,2;1;Total;;185;COD, susp.stof ; =;210;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;24-10-1991;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9c70fc7c-b1aa-4f23-a983-5a3b8c9bc6e8;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Enkeltprøve;0,2;0,2;1;Total;;185;COD, susp.stof ; =;80;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;07-08-2001;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5719115e-dcbd-429d-807e-cb6421a15f96;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,5666666666666667;"0,2; 1; 0,5";1;Opløst - filtrat fra filtrering;;251;Nitrit+nitrat-N; =;0,02;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;14-09-1976;1;Vandkemi, Sø;Nej;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/07c9c962-fa07-47e3-a171-7cf9f5c2d65b;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;3;Enkeltprøve;3;3;1;Total;;253;Nitrogen,total N; =;3,34;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;12-09-2016;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/6e3acba4-f095-4f18-96af-ef96b5f74bcb;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,6666666666666666;"0,2; 1,2; 0,6";1;Total;;40;Glødetab,susp.stof; =;22;mg/l;0,2;;3
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;23-05-2007;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/646a655a-fec2-44da-acc3-ba8420b6f83a;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,5666666666666667;"1; 0,5; 0,2";1;Total;;5;Konduktivitet; =;52;mS/m;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;11-08-1998;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/af425d9b-27d3-4f32-8a83-a1cb43ccd394;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,5666666666666667;"1; 0,2; 0,5";1;Opløst - filtrat fra filtrering;;256;Ortho-phosphat-P;<;0,005;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;19-03-1992;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/3238baf9-847f-49e7-adc4-da994f606452;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,5666666666666667;"1; 0,2; 0,5";1;Opløst - filtrat fra filtrering;;329;Silicium; =;5,6;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;05-09-1996;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/6d2708ce-245c-4fba-8c30-e0dd69d4ecd9;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,5;"0,5; 1; 0";1;Total;;32;Suspenderede stoffer; =;39;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;04-08-2020;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7b03109f-1d6a-431c-baa3-cdb54903dfe1;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,5;"0,8; 0,2";1;Total;;261;Phosphor, total-P; =;0,12;mg/l;0,003;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;26-10-1976;1;Vandkemi, Sø;Nej;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c3dbe05e-16d2-450c-bed5-33a90eedaaf5;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Enkeltprøve;0,1;0,1;1;Total;;53;Alkalinitet,total TA; =;2,71;mmol/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;09-08-1978;1;Vandkemi, Sø;Nej;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d7ab4367-6f01-41e8-9dca-9287b18c3f75;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Enkeltprøve;0,1;0,1;1;Opløst - filtrat fra filtrering;;329;Silicium; =;0,44;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;01-06-2016;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/cc821666-59ec-4a94-a509-1cfc18156ffc;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,5666666666666667;"0,2; 0,5; 1";1;Total;;5;Konduktivitet; =;56,2;mS/m;9999999;;3
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;19-08-2004;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7b3fca33-6e26-4513-947c-99a80443dc90;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,5566666666666666;"0,98; 0,2; 0,49";1;Total;;1039;Chlorophyl (ukorrigeret); =;160;µg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;30-04-1987;1;Vandkemi, Sø;Nej;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d06a043d-d0c8-4a76-886c-7b7443361097;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,35;"0,5; 0,2";1;Opløst - filtrat fra filtrering;;256;Ortho-phosphat-P; =;0,32;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;14-12-2022;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/97d73b29-65a4-4ea0-9bf4-3b3c276cc549;Aktivitetssted;32;693897,9998364563;6209574,003611643;1;1;Blandingsprøve;0,9666666666666668;"0,2; 0,9; 1,8";1;Opløst - filtrat fra filtrering;;25;Farvetal-Pt; =;14;mg Pt/l;1;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;23-06-2005;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/2204a3a0-d9a1-4151-91fa-b112c15432dd;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,5666666666666667;"0,5; 0,2; 1";1;Total;;33;Salinitet; =;0,14;promille;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;06-08-2018;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/2845f5f5-a17f-42a8-b9db-a1d06d7f6634;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,5;"0,8; 0,2";1;Total;;312;Jern; =;0,09;mg/l;0,01;;3
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;27-09-2005;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a0d7bac3-784b-4af2-872f-c87b5bd34113;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,5866666666666667;"1,04; 0,2; 0,52";1;Total;;5;Konduktivitet; =;51,5;mS/m;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;22-09-1976;1;Vandkemi, Sø;Nej;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/fefadfcb-a769-495e-a5c1-4a9ffdf1c702;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Enkeltprøve;0,1;0,1;1;Total;;53;Alkalinitet,total TA; =;2,75;mmol/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;11-08-2011;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/8684b0ca-c81e-494d-9e3b-bbadd1c710ab;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,5666666666666667;"1; 0,2; 0,5";1;Total;;253;Nitrogen,total N; =;1,0073898983;mg/l;9999999;;3
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;05-09-1978;1;Vandkemi, Sø;Nej;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7756b466-a282-4054-92e3-421273b752ed;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Enkeltprøve;0,1;0,1;1;Opløst - filtrat fra filtrering;;256;Ortho-phosphat-P; =;0,494;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;11-08-1988;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/159026b5-87db-4e12-809a-d6328c9d7fee;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,3666666666666667;"0,6; 0,2; 0,3";1;Total;;185;COD, susp.stof ; =;30;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;20-07-2006;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c5aa4400-b654-4100-8c11-b085f91b5654;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,6666666666666666;"1,2; 0,2; 0,6";1;Total;;5;Konduktivitet; =;48,3;mS/m;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;13-09-2005;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/95d2f9df-de25-4f40-b514-29c5cbf4443c;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,4366666666666667;"0,74; 0,37; 0,2";1;Total;;33;Salinitet; =;0,14;promille;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;16-02-1993;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/81081b5d-43bf-4633-aa96-ac7e8c8c989b;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,46666666666666673;"0,2; 0,4; 0,8";1;Total;;5;Konduktivitet; =;52,3;mS/m;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;27-06-1989;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/8542fb10-ab3b-4121-97c1-26ada70c9d18;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,5666666666666667;"0,2; 0,5; 1";1;Opløst - filtrat fra filtrering;;256;Ortho-phosphat-P; =;0,03;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;06-01-1998;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/78c7f997-ab5d-4d2b-9b99-85be935c8a99;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,5666666666666667;"0,5; 1; 0,2";1;Total;;53;Alkalinitet,total TA; =;2,54;mmol/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;27-04-2005;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/90f1025a-855b-4297-ac9f-ddc7822597fa;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,5666666666666667;"0,5; 1; 0,2";1;Total;;1039;Chlorophyl (ukorrigeret); =;110;µg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;15-10-2008;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/cd8c1cc8-6230-405d-aed9-9597466cc006;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,46666666666666673;"0,8; 0,4; 0,2";1;Total;;5;Konduktivitet; =;48,3;mS/m;9999999;;3
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;31-03-2020;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/edf9f6dc-4b60-4360-8235-97d30218d8c6;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Enkeltprøve;0,2;0,2;1;Opløst - filtrat fra filtrering;;25;Farvetal-Pt; =;24;mg Pt/l;1;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;11-04-1990;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/6e81254a-3142-451e-bc11-c640a8caa5d0;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,46666666666666673;"0,2; 0,8; 0,4";1;Total;;261;Phosphor, total-P; =;0,39;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;04-04-1979;1;Vandkemi, Sø;Nej;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/cdc906df-54b5-4bf3-9bd4-fc68e0bc245a;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;3;Enkeltprøve;3;3;1;Opløst - filtrat fra filtrering;;256;Ortho-phosphat-P; =;0,474;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;15-07-2014;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/4ef59cfd-cd4a-426e-9af9-b2639dd39a2f;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,6666666666666666;"1,2; 0,6; 0,2";1;Total;;253;Nitrogen,total N; =;1,1904543012;mg/l;0,05;;3
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;03-05-2022;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/6c1ca011-bd33-4ab7-82b9-401f6dc43fd4;Aktivitetssted;32;693897,9998364563;6209574,003611643;1;1;Blandingsprøve;0,5;"0,8; 0,2";1;Opløst - filtrat fra filtrering;;25;Farvetal-Pt; =;17;mg Pt/l;1;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;26-07-1978;1;Vandkemi, Sø;Nej;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a66e64cc-3efd-42ef-836e-185db505bf3c;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Enkeltprøve;0,1;0,1;1;Opløst - filtrat fra filtrering;;251;Nitrit+nitrat-N; =;0,01;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;21-08-2012;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/0d6a715b-251f-4c05-9a43-840b0c75bdcc;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,6666666666666666;"1,2; 0,2; 0,6";1;Total;;40;Glødetab,susp.stof; =;40;mg/l;1;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;14-05-2013;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5f80e98b-3a79-4ee5-8cd2-be2b09f7c0f5;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,6;"0,2; 1";1;Total;;32;Suspenderede stoffer; =;37;mg/l;0,5;;3
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;20-08-2024;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/bd26b9f7-0e4b-45ee-b2c2-aabd651e40c6;Aktivitetssted;32;693897,9998364563;6209574,003611643;1;1;Blandingsprøve;0,46666666666666673;"0,2; 0,4; 0,8";1;Partikelbundet - fra filteret;;40;Glødetab,susp.stof; =;37;mg/l;1;3;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;04-07-2011;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/6baad62f-139f-455f-aa91-cbadda2b9b0a;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,46666666666666673;"0,8; 0,2; 0,4";1;Total;;5;Konduktivitet; =;49,8;mS/m;9999999;;3
