Dato (DK normaltid),Vandf¿ring D¿gnmiddel (DMP) (l/s),ks mrk.
08-10-2002 00:00,379.303,2
09-10-2002 00:00,373.532,2
10-10-2002 00:00,365.747,2
11-10-2002 00:00,362.192,2
12-10-2002 00:00,363.458,2
13-10-2002 00:00,367.039,2
14-10-2002 00:00,387.945,2
15-10-2002 00:00,412.257,2
16-10-2002 00:00,370.589,2
17-10-2002 00:00,519.751,2
18-10-2002 00:00,789.477,2
19-10-2002 00:00,790.441,2
20-10-2002 00:00,626.692,2
21-10-2002 00:00,569.676,2
22-10-2002 00:00,573.845,2
23-10-2002 00:00,771.721,2
24-10-2002 00:00,1059.729,2
25-10-2002 00:00,900.361,2
26-10-2002 00:00,915.6,2
27-10-2002 00:00,1005.102,2
28-10-2002 00:00,1668.297,2
29-10-2002 00:00,1338.33,2
30-10-2002 00:00,1007.37,2
31-10-2002 00:00,830.928,2
01-11-2002 00:00,750.153,2
02-11-2002 00:00,682.926,2
03-11-2002 00:00,645.731,2
04-11-2002 00:00,609.858,2
05-11-2002 00:00,577.777,2
06-11-2002 00:00,563.517,2
07-11-2002 00:00,549.777,2
08-11-2002 00:00,539.436,2
09-11-2002 00:00,661.851,2
10-11-2002 00:00,625.07,2
11-11-2002 00:00,585.051,2
12-11-2002 00:00,577.648,2
13-11-2002 00:00,677.173,2
14-11-2002 00:00,828.649,2
15-11-2002 00:00,1029.025,2
16-11-2002 00:00,971.565,2
17-11-2002 00:00,1740.634,2
18-11-2002 00:00,2736.233,2
19-11-2002 00:00,2609.777,2
20-11-2002 00:00,2060.49,2
21-11-2002 00:00,1612.751,2
22-11-2002 00:00,1286.455,2
23-11-2002 00:00,1204.719,2
24-11-2002 00:00,2074.271,2
25-11-2002 00:00,2387.612,2
26-11-2002 00:00,1881.942,2
27-11-2002 00:00,1477.861,2
28-11-2002 00:00,1267.86,2
29-11-2002 00:00,1220.85,2
30-11-2002 00:00,1173.164,2
01-12-2002 00:00,1103.689,2
02-12-2002 00:00,1056.36,2
03-12-2002 00:00,981.039,2
04-12-2002 00:00,929.146,2
05-12-2002 00:00,886.793,2
06-12-2002 00:00,834.624,2
07-12-2002 00:00,780.807,2
08-12-2002 00:00,741.076,2
09-12-2002 00:00,716.981,2
10-12-2002 00:00,697.749,2
11-12-2002 00:00,672.67,2
12-12-2002 00:00,650.47,2
13-12-2002 00:00,625.89,2
14-12-2002 00:00,601.051,2
15-12-2002 00:00,595.688,2
16-12-2002 00:00,586.988,2
17-12-2002 00:00,571.271,2
18-12-2002 00:00,556.937,2
19-12-2002 00:00,537.584,2
20-12-2002 00:00,541.711,2
21-12-2002 00:00,541.148,2
22-12-2002 00:00,515.763,2
23-12-2002 00:00,497.798,2
24-12-2002 00:00,488.517,2
25-12-2002 00:00,477.972,2
26-12-2002 00:00,482.41,2
27-12-2002 00:00,537.409,2
28-12-2002 00:00,1192.95,2
29-12-2002 00:00,1498.775,2
30-12-2002 00:00,1086.387,2
31-12-2002 00:00,798.614,2
01-01-2003 00:00,820.064,2
02-01-2003 00:00,725.096,2
03-01-2003 00:00,686.829,2
04-01-2003 00:00,617.979,2
05-01-2003 00:00,574.641,2
06-01-2003 00:00,574.935,2
07-01-2003 00:00,568.775,2
08-01-2003 00:00,575.285,2
09-01-2003 00:00,567.363,2
10-01-2003 00:00,570.146,2
11-01-2003 00:00,561.582,2
12-01-2003 00:00,801.828,2
13-01-2003 00:00,1890.697,2
14-01-2003 00:00,2134.572,2
15-01-2003 00:00,2167.707,2
16-01-2003 00:00,1816.756,2
17-01-2003 00:00,1478.003,2
18-01-2003 00:00,1319.13,2
19-01-2003 00:00,1217.038,2
20-01-2003 00:00,1321.615,2
21-01-2003 00:00,1737.379,2
22-01-2003 00:00,2012.46,2
23-01-2003 00:00,1613.18,2
24-01-2003 00:00,1345.399,2
25-01-2003 00:00,1178.266,2
26-01-2003 00:00,1201.505,2
27-01-2003 00:00,1156.69,2
28-01-2003 00:00,1851.739,2
29-01-2003 00:00,1759.985,2
30-01-2003 00:00,1381.965,2
31-01-2003 00:00,1117.604,2
01-02-2003 00:00,977.785,2
02-02-2003 00:00,915.654,2
03-02-2003 00:00,954.051,2
04-02-2003 00:00,858.793,2
05-02-2003 00:00,769.138,2
06-02-2003 00:00,723.101,2
07-02-2003 00:00,704.535,2
08-02-2003 00:00,735.5,2
09-02-2003 00:00,729.388,2
10-02-2003 00:00,698.296,2
11-02-2003 00:00,679.018,2
12-02-2003 00:00,660.679,2
13-02-2003 00:00,597.052,2
14-02-2003 00:00,565.868,2
15-02-2003 00:00,521.826,2
16-02-2003 00:00,517.166,2
17-02-2003 00:00,503.787,2
18-02-2003 00:00,500.467,2
19-02-2003 00:00,493.572,2
20-02-2003 00:00,481.309,2
21-02-2003 00:00,466.714,2
22-02-2003 00:00,457.566,2
23-02-2003 00:00,447.165,2
24-02-2003 00:00,439.679,2
25-02-2003 00:00,436.979,2
26-02-2003 00:00,434.274,2
27-02-2003 00:00,421.138,2
28-02-2003 00:00,408.057,2
01-03-2003 00:00,394.623,2
02-03-2003 00:00,384.465,2
03-03-2003 00:00,379.133,2
04-03-2003 00:00,374.958,2
05-03-2003 00:00,376.152,2
06-03-2003 00:00,381.024,2
07-03-2003 00:00,401.004,2
08-03-2003 00:00,422.839,2
09-03-2003 00:00,481.156,2
10-03-2003 00:00,544.154,2
11-03-2003 00:00,592.977,2
12-03-2003 00:00,685.578,2
